ID,1차 카테고리,2차 카테고리,활동지역,상세지역,카페명,URL,회원수,핫딜게시판,등업불가,일반발행가능
cf-0712,생활/인테리어/중고/IT기기,컴퓨터/통신,,,대한폰 수다방,https://cafe.naver.com/bjphone,1100803,,,O
cf-0713,생활/인테리어/중고/IT기기,컴퓨터/통신,,,삼성노트북,https://cafe.naver.com/s9s9s9s9,27917,,,O
cf-0714,부동산/코인/재테크,코인/재테크,,,거북이투자법,https://cafe.naver.com/geobuk2,515757,,,O
cf-0715,부동산/코인/재테크,코인/재테크,,,함투,https://cafe.naver.com/withstock,245504,,,O
cf-0716,부동산/코인/재테크,코인/재테크,,,돈공부는처음이라,https://cafe.naver.com/myungeui,47618,,,O
cf-0717,부동산/코인/재테크,코인/재테크,,,비트코인,https://cafe.naver.com/1djr58,179261,,,O
cf-0718,부동산/코인/재테크,코인/재테크,,,코인플래닛,https://cafe.naver.com/autogallery911,44206,,,O
cf-0719,부동산/코인/재테크,코인/재테크,,,머니트렌드,https://cafe.naver.com/bisml,8726,,,O
cf-0720,부동산/코인/재테크,코인/재테크,,,비투모,https://cafe.naver.com/btomo,40081,,,O
cf-0721,부동산/코인/재테크,코인/재테크,,,주식투자 칸츠,https://cafe.naver.com/candeo,3936,,,O
cf-0722,부동산/코인/재테크,코인/재테크,,,짠돌이 부자되기,https://cafe.naver.com/engmstudy,320504,,,O
cf-0723,부동산/코인/재테크,코인/재테크,,,재테크 공부 같이해볼까요?,https://cafe.naver.com/financesummary,28343,,,O
cf-0724,부동산/코인/재테크,코인/재테크,,,비투카,https://cafe.naver.com/flecture,264667,,,O
cf-0725,부동산/코인/재테크,코인/재테크,,,금융투자 재테크,https://cafe.naver.com/havedream1,27852,,,O
cf-0726,부동산/코인/재테크,코인/재테크,,,흥부야 재테크하자,https://cafe.naver.com/hbya,245429,,,O
cf-0727,부동산/코인/재테크,코인/재테크,,,비트코인 가이드,https://cafe.naver.com/loanlife82,3942,,,O
cf-0728,부동산/코인/재테크,코인/재테크,,,행복재테크,https://cafe.naver.com/mkas1,361227,,,O
cf-0729,부동산/코인/재테크,코인/재테크,,,부동산 보물섬,https://cafe.naver.com/nanumkoo,52232,,,O
cf-0730,부동산/코인/재테크,코인/재테크,,,비트맨,https://cafe.naver.com/nexontv,1023362,,,O
cf-0731,부동산/코인/재테크,코인/재테크,,,월급쟁이 재테크,https://cafe.naver.com/onepieceholicplus,974565,,,O
cf-0732,부동산/코인/재테크,코인/재테크,,,경리나라,https://cafe.naver.com/serplove,357321,,,O
cf-0733,부동산/코인/재테크,코인/재테크,,,돈맛,https://cafe.naver.com/somenickname,8263,,,O
cf-0734,부동산/코인/재테크,코인/재테크,,,딸기아빠의 펀펀 재테크,https://cafe.naver.com/stocknjoy,119572,,,O
cf-0735,맛집/문화/캠핑/친목,친목,,,탕카페 서든어택,https://cafe.naver.com/tang2011,278077,,,O
cf-0736,부동산/코인/재테크,코인/재테크,,,비트마스터,https://cafe.naver.com/test110,174161,,,O
cf-0737,부동산/코인/재테크,코인/재테크,,,부자클럽 앱테크,https://cafe.naver.com/therichgroup,6920,,,O
cf-0738,부동산/코인/재테크,코인/재테크,,,평생주식카페,https://cafe.naver.com/ustock,1051314,,,O
cf-0739,부동산/코인/재테크,코인/재테크,,,코인왕,https://cafe.naver.com/worldchangingbitcoin,7020,,,O
cf-0740,부동산/코인/재테크,코인/재테크,,,꿈행부기,https://cafe.naver.com/wwmaker,11349,,,O
cf-0741,부동산/코인/재테크,코인/재테크,,,양딸기의 비트코인,https://cafe.naver.com/yangddalki,6327,,,O
cf-0742,부동산/코인/재테크,코인/재테크,,,월급쟁이부자들,https://cafe.naver.com/wecando7,586430,,,O
cf-0743,부동산/코인/재테크,코인/재테크,,,달팽이주식,https://cafe.naver.com/pointns,223099,,,O
cf-0744,결혼/뷰티/요리/패션,패션/쇼핑,,,틴틴,https://cafe.naver.com/ro11ypop,80652,,,O
cf-0745,결혼/뷰티/요리/패션,패션/쇼핑,,,스마트바겐,https://cafe.naver.com/smartbargain,329114,,,O
cf-0746,결혼/뷰티/요리/패션,패션/쇼핑,,,헤이든,https://cafe.naver.com/lovehayden,202492,,,O
cf-0747,결혼/뷰티/요리/패션,패션/쇼핑,,,나이키매니아,https://cafe.naver.com/sssw,1145179,,,O
cf-0748,결혼/뷰티/요리/패션,패션/쇼핑,,,쇼핑지름신,https://cafe.naver.com/shopjirmsin,688671,,,O
cf-0749,결혼/뷰티/요리/패션,패션/쇼핑,,,시크먼트,https://cafe.naver.com/parisienlook,679181,,,O
cf-0750,결혼/뷰티/요리/패션,패션/쇼핑,,,핏더사이즈,https://cafe.naver.com/fitthesize,197000,,,O
cf-0751,맘/학습맘,맘카페,충북,청주,맘스캠프,https://cafe.naver.com/cjcjmom,122011,,O,O
cf-0752,결혼/뷰티/요리/패션,패션/쇼핑,,,몰테일,https://cafe.naver.com/malltail,767334,,,O
cf-0753,건강/운동/스포츠,건강,,,느린걸음,https://cafe.naver.com/loosebaby,95399,,,O
cf-0754,건강/운동/스포츠,건강,,,치매노인을사랑하는모임,https://cafe.naver.com/chinosamo,66311,,,O
cf-0755,직장인/업종/창업/취업,취업,,,렛유인,https://cafe.naver.com/letuin,100468,,,O
cf-0756,직장인/업종/창업/취업,취업,,,공취사,https://cafe.naver.com/uccplus,923913,,,O
cf-0757,직장인/업종/창업/취업,취업,,,취업대학교,https://cafe.naver.com/bebettergirls,879207,,,O
cf-0758,맘/학습맘,맘카페,부산,"부산,강서",강서이야기,https://cafe.naver.com/myungjicafe,63121,,,O
cf-0759,부동산/코인/재테크,부동산,,,동네방네,https://cafe.naver.com/gshs2011,28748,,,O
cf-0760,맛집/문화/캠핑/친목,맛집,충북,청주,청주맛집멋집,https://cafe.naver.com/truecj,961988,,,O
cf-0761,맘/학습맘,맘카페,충북,충주,충주사람 모여라,https://cafe.naver.com/cjgathering,14331,,,O
cf-0762,맛집/문화/캠핑/친목,문화/예술,,,영탁공식팬카페,https://cafe.naver.com/takstudioofficial,29082,,,O
cf-0763,교육/자격증/유학/이민,교육/자격증,,,이기적스터디카페,https://cafe.naver.com/yjbooks,72351,,,O
cf-0764,맛집/문화/캠핑/친목,맛집,부산,,부산맛집카페,https://cafe.naver.com/busangourmandism,10246,,,O
cf-0765,맘/학습맘,맘카페,경북,김천,김천혁신맘,https://cafe.naver.com/momgimcheon,21473,,,O
cf-0766,직장인/업종/창업/취업,취업,,,백조.백수의 희망만들기,https://cafe.naver.com/makehope,97947,,,O
cf-0767,맘/학습맘,맘카페,경기도,하남,올맘공구,https://cafe.naver.com/orangebsxfy,2832,O,,O
cf-0768,맘/학습맘,맘카페,경기도,의정부,의정부맘카페,https://cafe.naver.com/checosever,1445,,,O
cf-0769,맘/학습맘,맘카페,경기도,양주,양주맘스홀릭,https://cafe.naver.com/realseason1,20943,,,O
cf-0770,부동산/코인/재테크,부동산,,,실전 분양권투자 지원센터,https://cafe.naver.com/kmhking,508318,,,O
cf-0771,결혼/뷰티/요리/패션,뷰티/미용,,,뷰티레인저스,https://cafe.naver.com/mountb,92303,,,O
cf-0772,맘/학습맘,교육/학습맘,,,유준형화학연구소,https://cafe.naver.com/junescienceschool,27778,,,O
cf-0773,맘/학습맘,맘카페,경기도,"남양주,화도",라온스토리,https://cafe.naver.com/maseokraonin,3593,,,O
cf-0774,맘/학습맘,맘카페,서울,강서,서강맘,https://cafe.naver.com/dietofcry,8424,,,O
cf-0775,맘/학습맘,맘카페,경기도,"시흥,장현,능곡,장곡",맘스블로썸,https://cafe.naver.com/ls2007,31018,,,O
cf-0776,맘/학습맘,맘카페,경기도,"수원,화성,새솔",수노을맘모여라,https://cafe.naver.com/sgcmom,1040,,,O
cf-0777,직장인/업종/창업/취업,업종/직종,,,4차원 성형기술,https://cafe.naver.com/parksk1972,93655,,,O
cf-0778,직장인/업종/창업/취업,업종/직종,,,식품제조,https://cafe.naver.com/food2008,173148,,,O
cf-0779,직장인/업종/창업/취업,창업,,,셀러오션,https://cafe.naver.com/soho,802804,,,O
cf-0780,맛집/문화/캠핑/친목,친목,,운세/풍수지리,에브리포춘,https://cafe.naver.com/gassagge,55653,,,O
cf-0781,해외/국내여행,여행,,,뉴스사사,https://cafe.naver.com/loyaltylife,91056,,,O
cf-0782,해외/국내여행,여행,,,어디든체크인,https://cafe.naver.com/checkincafe,42443,,,O
cf-0783,맛집/문화/캠핑/친목,친목,,,브릭랜드,https://cafe.naver.com/toy7,29899,,,O
cf-0784,맛집/문화/캠핑/친목,친목,,,브릭동네,https://cafe.naver.com/brickdongne,49020,,,O
cf-0785,맘/학습맘,맘카페,경기도,분당,분당맘스,https://cafe.naver.com/bundangmoms,14132,,,O
cf-0786,맛집/문화/캠핑/친목,맛집,,,분당&죽전&수지 맛집,https://cafe.naver.com/foodmadang0,31050,,,O
cf-0787,맛집/문화/캠핑/친목,친목,,운세/풍수지리,행복한사주,https://cafe.naver.com/sajuba,55098,,,O
cf-0788,맘/학습맘,맘카페,경기도,부천,부천맘모여라,https://cafe.naver.com/androinfo,130061,,,O
cf-0789,맛집/문화/캠핑/친목,맛집,경기,수원,맛있는 수원,https://cafe.naver.com/suwongt,83452,,,O
cf-0790,맛집/문화/캠핑/친목,친목,,,오픈크리에이터즈,https://cafe.naver.com/makerfac,103575,,,O
cf-0791,맛집/문화/캠핑/친목,친목,,,위스키코냑클럽,https://cafe.naver.com/whiskycognac,114443,,,O
cf-0792,건강/운동/스포츠,건강,,,갑상선포럼,https://cafe.naver.com/thyroidcancers,225944,,,O
cf-0793,건강/운동/스포츠,건강,,,갑상선사랑,https://cafe.naver.com/thyroid,43007,,,O
cf-0794,맛집/문화/캠핑/친목,친목,경기도,일산,일산피플,https://cafe.naver.com/lpphoto,57666,,,O
cf-0795,맘/학습맘,맘카페,경기도,"안양,군포,의왕,범계,평촌,산본",해피타운,https://cafe.naver.com/happymom7979,65363,O,,O
cf-0796,맘/학습맘,맘카페,경기도,"안양,군포,의왕,과천",안양마님,https://cafe.naver.com/anyangworkingmom,3798,O,,O
cf-0797,맛집/문화/캠핑/친목,친목,,,피규어매니아,https://cafe.naver.com/onepiecefiguremania,32890,,,O
cf-0798,자동차/자전거,자동차,,,벤츠GL클럽,https://cafe.naver.com/benzglkml,86090,,,O
cf-0799,직장인/업종/창업/취업,업종/직종,,,배달세상,https://cafe.naver.com/nds07,237930,,,O
cf-0800,직장인/업종/창업/취업,광고/마케팅,,,소셜공간,https://cafe.naver.com/sens3,117345,,,O
cf-0801,직장인/업종/창업/취업,취업,,,알구사,https://cafe.naver.com/alba94,90032,,,O
cf-0802,직장인/업종/창업/취업,취업,,,투잡나라,https://cafe.naver.com/twrpgs4,58507,,,O
cf-0803,직장인/업종/창업/취업,창업,,,창업시대,https://cafe.naver.com/vup,46339,,,O
cf-0804,직장인/업종/창업/취업,창업,,,주말창업협회,https://cafe.naver.com/nanada88,130816,,,O
cf-0805,직장인/업종/창업/취업,창업,,,내부자,https://cafe.naver.com/pms12,102291,,,O
cf-0806,결혼/뷰티/요리/패션,결혼,,,결직웨딩,https://cafe.naver.com/poohstory,37300,,,O
cf-0807,직장인/업종/창업/취업,업종/직종,,,전현차스튜어디스,https://cafe.naver.com/sheiszzz,234323,,,O
cf-0808,직장인/업종/창업/취업,업종/직종,,,품질과QCD,https://cafe.naver.com/tqcquality,85843,,,O
cf-0809,건강/운동/스포츠,건강,,,유방암이야기,https://cafe.naver.com/uvacenter,172295,,,O
cf-0810,건강/운동/스포츠,건강,,,유방재건전문,https://cafe.naver.com/breastbeauty,16677,,,O
cf-0811,맛집/문화/캠핑/친목,친목,,,게임도리,https://cafe.naver.com/gamedori2018,5079,,,O
cf-0812,건강/운동/스포츠,운동,,,산타바바라,https://cafe.naver.com/santabarbara1,6715,,,O
cf-0813,건강/운동/스포츠,운동,,,천지산악회,https://cafe.naver.com/solo2040,26519,,,O
cf-0814,건강/운동/스포츠,운동,,,고윈클럽,https://cafe.naver.com/windstopper,73666,,,O
cf-0815,맘/학습맘,맘카페,부산,"정관,기장,일광,해운대,양산",정관맘스토리,https://cafe.naver.com/jgmomstory,8458,,,O
cf-0816,맘/학습맘,맘카페,,,쌍둥이나라,https://cafe.naver.com/twinsland,70618,,,O
cf-0817,군인/복지/행정/반려동물,반려동물,,,강사모2019,https://cafe.naver.com/kangsamo2019,126184,,,O
cf-0818,맘/학습맘,맘카페,경북,경주,경주맘 놀이터,https://cafe.naver.com/gyeongiumom,5424,,,O
cf-0819,맘/학습맘,맘카페,서울,,서울맘스파파,https://cafe.naver.com/seongpick,5511,,,O
cf-0820,맘/학습맘,맘카페,전국,,다미댁과 쉽게 육아하기,https://cafe.naver.com/dami721,11168,,,O
cf-0821,맛집/문화/캠핑/친목,친목,,,오이네(오늘의 이야기),https://cafe.naver.com/brownkqtdy,15235,,,O
cf-0822,건강/운동/스포츠,건강,,,당뇨와건강 카페,https://cafe.naver.com/dangsamo,274027,,,O
cf-0823,맘/학습맘,맘카페,전남,"순천,광양,여수",순광맘,https://cafe.naver.com/cjsam,98920,,,O
cf-0824,맘/학습맘,맘카페,,,세종맘파파,https://cafe.naver.com/sejongmp,4678,,,O
cf-0825,건강/운동/스포츠,운동,,,크로스핏매니아,https://cafe.naver.com/tpr33,111565,,,O
cf-0826,생활/인테리어/중고/IT기기,컴퓨터/통신,,,CCTV IP 카메라 사용자 모임,https://cafe.naver.com/ipcctv,22946,,,O
cf-0827,생활/인테리어/중고/IT기기,인테리어,,,매소연,https://cafe.naver.com/ncafeanimation,45463,,,O
cf-0828,맘/학습맘,맘카페,군산,,군산반디맘,https://cafe.naver.com/kk9659,22124,,,O
cf-0829,직장인/업종/창업/취업,업종/직종,,,나는유튜버다,https://cafe.naver.com/iamyoutuber,41411,,,O
cf-0830,직장인/업종/창업/취업,업종/직종,,,지금바로유튜브 크리에이터,https://cafe.naver.com/barotube,857,,,O
cf-0831,직장인/업종/창업/취업,업종/직종,,,유돈사,https://cafe.naver.com/knoahaistudy,4011,,,O
cf-0832,직장인/업종/창업/취업,업종/직종,,,"★유튜브, 유튜버,크리에이터,BJ★MCN,동영상편집,저작권 정보",https://cafe.naver.com/bigcheat,11887,,,O
cf-0833,결혼/뷰티/요리/패션,뷰티/피부,,,블링블링,https://cafe.naver.com/lnf,43665,,,O
cf-0834,건강/운동/스포츠,건강,,,심혈관 정보 커뮤니티,https://cafe.naver.com/leeheartwell,127837,,,O
cf-0835,맘/학습맘,맘카페,부산,동래,아이러브 동래구맘,https://cafe.naver.com/dongraemom,6893,,,O
cf-0836,맘/학습맘,맘카페,경기도,부천,애솔나무,https://cafe.naver.com/buchonmom,11467,,,O
cf-0837,맛집/문화/캠핑/친목,맛집,,,동탄맛집갓생살기,https://cafe.naver.com/dongtan74,4995,,,O
cf-0838,교육/자격증/유학/이민,교육/학습,,,하우투,https://cafe.naver.com/mapacademy,318810,,,O
cf-0839,부동산/코인/재테크,부동산,,,살모사의 커피하우스,https://cafe.naver.com/arcadestudy,42823,,,O
cf-0840,부동산/코인/재테크,부동산,,,건물주모임,https://cafe.naver.com/nikonkr,111758,,,O
cf-0841,맘/학습맘,교육/학습맘,전국,,퍼플맘의 스마트육아,https://cafe.naver.com/purplemam,66235,,,O
cf-0842,맘/학습맘,맘카페,경북,"예천,안동",도청맘 모여라,https://cafe.naver.com/gbdcmom,7654,,,O
cf-0843,맘/학습맘,맘카페,,,아이주도 이유식 연구소,https://cafe.naver.com/blwkr,87006,,,O
cf-0844,맘/학습맘,맘카페,경기도,여주,여주맘,https://cafe.naver.com/dnfnf,39331,,,O
cf-0845,맘/학습맘,맘카페,충북,"진천,광혜원",광혜원맘모여라,https://cafe.naver.com/red9602,3586,,,O
cf-0846,결혼/뷰티/요리/패션,패션/쇼핑,,,헬스케어 전문몰,https://cafe.naver.com/feelbrothers,74237,,,O
cf-0847,맘/학습맘,맘카페,광주,,광주맘부부,https://cafe.naver.com/ipadyumyum,107078,,,O
cf-0848,맘/학습맘,맘카페,인천,"중구,영종국제도시",영맘,https://cafe.naver.com/yeongjongdolove,75161,,,O
cf-0849,건강/운동/스포츠,건강/아이,,,열나요,https://cafe.naver.com/fevercoach,96430,,,O
cf-0850,맘/학습맘,맘카페,충남,"이산,배방",배방 맘앤맘,https://cafe.naver.com/bbmom,30230,,,O
cf-0851,맘/학습맘,맘카페,대구,"북구,칠곡",칠곡맘들의 휴식처,https://cafe.naver.com/happymomscg/426223,20777,,,O
cf-0852,해외/국내여행,여행,,,베트남 피크타임,https://cafe.naver.com/vinpearl,192278,,,O
cf-0853,맘/학습맘,맘카페,서울,개포,진짜개포맘,https://cafe.naver.com/panic001,27477,,,O
cf-0854,맘/학습맘,맘카페,경기도,"수원,영통",영통맘모여라,https://cafe.naver.com/daddyvideo,16413,,,O
cf-0855,맘/학습맘,교육/학습맘,,,우리아이 책카페,https://cafe.naver.com/nowbook,232150,,,O
cf-0856,맘/학습맘,맘카페,서울,,서울 뷰티맘,https://cafe.naver.com/jnc3,63138,,,O
cf-0857,맘/학습맘,맘카페,전국,,살림의 여왕,https://cafe.naver.com/helan,47095,,,O
cf-0858,맘/학습맘,맘카페,경기도,"동탄,동투",동탄맘들의 특별한 공간,https://cafe.naver.com/eulkwan,49000,,,O
cf-0859,맘/학습맘,맘카페,전국,,사과나무 맘스홀릭,https://cafe.naver.com/minsermooing,63764,,,O
cf-0860,맘/학습맘,맘카페,경기도,"수원,광교,영통",광교맘,https://cafe.naver.com/dongwoo79,63362,,,O
cf-0861,맘/학습맘,맘카페,경기도,"수원,권선",권선구맘,https://cafe.naver.com/dydrbdtjssu,9752,,,O
cf-0862,맘/학습맘,맘카페,서울,"동대문,장안",수다떠는 장안맘,https://cafe.naver.com/jangantalk,16059,,,O
cf-0863,생활/인테리어/중고/IT기기,인테리어,,,홈앤퍼니쳐,https://cafe.naver.com/wkwmd789,121685,,,O
cf-0864,맘/학습맘,교육/학습맘,서울,"목동,양천",목동교육이사는세상,https://cafe.naver.com/bitmoum,22734,,,O
cf-0865,맘/학습맘,맘카페,전남,고흥,고흥맘 고운맘,https://cafe.naver.com/goheungmom,9320,,,O
cf-0866,맘/학습맘,맘카페,전남,"무안,오룡,목포,남악",남악맘 오룡맘,https://cafe.naver.com/namakmom2,15750,,,O
cf-0867,맘/학습맘,맘카페,전남,해남,해남맘 우먼파워,https://cafe.naver.com/pinklonos,5448,,,O
cf-0868,맘/학습맘,맘카페,대전,대덕,대전송촌맘들의 수다방,https://cafe.naver.com/songchonmom?tc=shared_link,8354,,,O
cf-0869,맘/학습맘,맘카페,경남,김해,러블리맘카페,https://cafe.naver.com/gray2lbka,10004,,,O
cf-0870,생활/인테리어/중고/IT기기,인테리어,,,(주)경량철골,https://cafe.naver.com/wallinterior/31357,11376,,,O
cf-0871,맘/학습맘,맘카페,경기도,,경기맘스파파,https://cafe.naver.com/supick,5039,,,O
cf-0872,맛집/문화/캠핑/친목,친목,,,은퇴 후 50년,https://cafe.naver.com/dlxogns01,92893,,,O
cf-0873,생활/인테리어/중고/IT기기,인테리어,,,인테리어 공사/자재/견적,https://cafe.naver.com/jaengid,67234,,,O
cf-0874,자동차/자전거,자동차,,,지입차안내소,https://cafe.naver.com/madpia2,36854,,,O
cf-0875,자동차/자전거,자동차,,,QM6매니아,https://cafe.naver.com/usemaprank,339227,,,O
cf-0876,자동차/자전거,자동차,,,스파크클럽,https://cafe.naver.com/m300club,332956,,,O
cf-0877,자동차/자전거,자동차,,,모닝짱,https://cafe.naver.com/morningjjang,337214,,,O
cf-0878,자동차/자전거,자동차,,,코나패밀리,https://cafe.naver.com/jsmusic,275654,,,O
cf-0879,자동차/자전거,자동차,,,탐나는레이,https://cafe.naver.com/clubkiakue,261281,,,O
cf-0880,자동차/자전거,자동차,,,k3패밀리,https://cafe.naver.com/dfrx,215878,,,O
cf-0881,자동차/자전거,자동차,,,클럽 팰리세이드,https://cafe.naver.com/allumpc,223224,,,O
cf-0882,자동차/자전거,자동차,,,클럽 베뉴,https://cafe.naver.com/krzr,216566,,,O
cf-0883,자동차/자전거,자동차,,,올뉴말리부 오너스클럽,https://cafe.naver.com/anytouch,182397,,,O
cf-0884,자동차/자전거,자동차,,,폭스바겐클럽,https://cafe.naver.com/jettaclub,128886,,,O
cf-0885,자동차/자전거,자동차,,,bmw x시리즈 클럽,https://cafe.naver.com/khmusicacademy,149559,,,O
cf-0886,자동차/자전거,자동차,,,기아 자동차 공식 동호회,https://cafe.naver.com/carmessenger,215421,,,O
cf-0887,자동차/자전거,자동차,,,아우디 A6 동호회,https://cafe.naver.com/newaudi,46849,,,O
cf-0888,자동차/자전거,자동차,,,K7 더뉴 멤버스,https://cafe.naver.com/fmself,98354,,,O
cf-0889,맘/학습맘,맘카페,대구,대구,대동맘,https://cafe.naver.com/cyworldnateid,68011,,,O
cf-0890,맘/학습맘,교육/학습맘,대구,수성구,대구 수성구맘&교육,https://cafe.naver.com/tooniverseloveyou,22193,,,O
cf-0891,맘/학습맘,맘카페,대구,대구,핫딜 대구맘,https://cafe.naver.com/dgmhdb,7816,,,O
cf-0892,맘/학습맘,맘카페,대구,수성구,대구 수성구맘,https://cafe.naver.com/sjmamnheart,12222,,,O
cf-0893,부동산/코인/재테크,부동산,,,부동산투자상담,https://cafe.naver.com/tujasam/79781,16039,,,O
cf-0894,맘/학습맘,교육/학습맘,제주,,제주영어교육도시카페,https://cafe.naver.com/samjunggedu,1572,,,O
cf-0895,교육/자격증/유학/이민,교육,제주,,제영도,https://cafe.naver.com/posuv,1572,,,O
cf-0896,생활/인테리어/중고/IT기기,친목,,,밤도깨비,https://cafe.naver.com/bamsaju,71271,,,O
cf-0897,교육/자격증/유학/이민,유학/워홀,,,상따모,https://cafe.naver.com/intereducafe,12763,,,O
cf-0898,맘/학습맘,맘카페,서울,"서초,방배",마방,https://cafe.naver.com/bangbaedongmom,10623,,,O
cf-0899,맘/학습맘,맘카페,충남,아산,아수라,https://cafe.naver.com/mybabyboo,8497,,O,O
cf-0900,맘/학습맘,맘카페,충남,,충남맘스파파,https://cafe.naver.com/chungpick,4859,,,O
cf-0901,직장인/업종/창업/취업,업종/직종,,,나숙자,https://cafe.naver.com/hisub2,11675,,,O
cf-0902,맛집/문화/캠핑/친목,친목,,,쭉빵카페,https://cafe.naver.com/zzukbbangcom,11751,,,O
cf-0903,직장인/업종/창업/취업,취업,,,스타오디션,https://cafe.naver.com/smtowncafe,97208,,,O
cf-0904,생활/인테리어/중고/IT기기,생활가전,,,모두의체험,https://cafe.naver.com/maxianpmp,75506,,,O
cf-0905,결혼/뷰티/요리/패션,뷰티/미용,,,꿈꾸는여우,https://cafe.naver.com/haptic750/,51341,,,O
cf-0906,맘/학습맘,맘카페,경기도,이천,이천맘모여라,https://cafe.naver.com/loveofbundang,19911,,,O
cf-0907,맘/학습맘,맘카페,대구,대구,대구맘 놀이터,https://cafe.naver.com/daegumomstory,16652,,,O
cf-0908,맘/학습맘,맘카페,대구,동구,☆ 대구 혁신도시맘 And 동구맘 수다방 !,https://cafe.naver.com/daegumomsuda,9591,,,O
cf-0909,직장인/업종/창업/취업,업종/직종,,,언특모,https://cafe.naver.com/imslp,50487,,,O
cf-0910,부동산/코인/재테크,부동산,,,수원닷컴,https://cafe.naver.com/peter95,55014,,,O
cf-0911,부동산/코인/재테크,부동산,,,수원부동산마을,https://cafe.naver.com/ekfzhagksdhsfkdls,42417,,,O
cf-0912,맘/학습맘,맘카페,경기,양주,양주캐슬,https://cafe.naver.com/delpia,27254,,,O
cf-0913,맛집/문화/캠핑/친목,친목,경기,"양주,옥정",양주 옥토피아,https://cafe.naver.com/momland,35979,,,O
cf-0914,맘/학습맘,맘카페,경기,고양,고양맘들의맘껏수다,https://cafe.naver.com/pumasi0065,15216,,,O
cf-0915,부동산/코인/재테크,부동산,경기,"고양,향동,덕은,일산,삼송",올댓고양,https://cafe.naver.com/thtufs,69440,,,O
cf-0916,맘/학습맘,맘카페,경기,"이천,여주,곤지암",수다떠는 이천맘,https://cafe.naver.com/bane1,14848,,,O
cf-0917,생활/인테리어/중고/IT기기,컴퓨터/통신,,,하코사,https://cafe.naver.com/hacosa.cafe,104916,,,O
cf-0918,맛집/문화/캠핑/친목,친목,,,더먹자,https://cafe.naver.com/themukja,237955,,,O
cf-0919,해외/국내여행,여행,,,두바이 그리고 아부다비로의 여행,https://cafe.naver.com/stop2dubai,32773,,,O
cf-0920,맛집/문화/캠핑/친목,맛집,서울,,맛집가이드,https://cafe.naver.com/moonshomme,74903,,,O
cf-0921,직장인/업종/창업/취업,친목,서울,서울특별시 강서구,화도사,https://cafe.naver.com/runaway10,57515,,,O
cf-0922,직장인/업종/창업/취업,창업,,,창업인사이드,https://cafe.naver.com/minibikemania,70134,,,O
cf-0923,직장인/업종/창업/취업,창업,,,창플,https://cafe.naver.com/cjdckddus,22388,,,O
cf-0924,직장인/업종/창업/취업,창업,,,점공사,https://cafe.naver.com/cora41,21583,,,O
cf-0925,직장인/업종/창업/취업,창업,,,고독한사장들,https://cafe.naver.com/82car82tr,3149,,,O
cf-0926,직장인/업종/창업/취업,창업,,,화장품종사자모임,https://cafe.naver.com/cosmeticsinfo,29027,,,O
cf-0927,부동산/코인/재테크,코인/재테크,충남,충청남도 천안시,텐인텐천안아산,https://cafe.naver.com/fmshb2,143790,,,O
cf-0928,건강/운동/스포츠,스포츠,서울,서울특별시,휴먼레이스,https://cafe.naver.com/humanrace,34821,,,O
cf-0929,부동산/코인/재테크,코인/재테크,,,패밀리치,https://cafe.naver.com/oh6666,105340,,,O
cf-0930,부동산/코인/재테크,코인/재테크,서울,서울특별시,재테크로 돈버는 사람들,https://cafe.naver.com/minnog1409,14182,,,O
cf-0931,부동산/코인/재테크,코인/재테크,,,재테크 프렌즈,https://cafe.naver.com/firesoon,11155,,,O
cf-0932,부동산/코인/재테크,코인/재테크,서울,서울특별시,백학도사,https://cafe.naver.com/lotto100hak,62294,,,O
cf-0933,부동산/코인/재테크,코인/재테크,,아시아 기타,파워로또,https://cafe.naver.com/lottoking,56313,,,O
cf-0934,직장인/업종/창업/취업,친목,서울,서울특별시,슬기로운 회사생활,https://cafe.naver.com/gksisalth,12828,,,O
cf-0935,맘/학습맘,맘카페,경북,경상북도 경주시,경주맘스토리,https://cafe.naver.com/languagestudyabroad,20344,,,O
cf-0936,부동산/코인/재테크,코인/재테크,,,로또9단,https://cafe.naver.com/9lotto,18035,,,O
cf-0937,직장인/업종/창업/취업,친목,,,법돌이카페,https://cafe.naver.com/sjs986,160920,,,O
cf-0938,맘/학습맘,맘카페,제주,제주특별자치도,안밥모,https://cafe.naver.com/anbabmo,108828,,,O
cf-0939,맘/학습맘,교육/학습맘,서울,서울특별시 강남구,강남 시크릿,https://cafe.naver.com/jeoy,39567,,,O
cf-0940,맘/학습맘,맘카페,제주,제주특별자치도,안밥모,https://cafe.naver.com/anbabmo,108828,,,O
